5.447290663091456508e+02
4.121004829363480439e+02
5.296370055975502282e+02
2.467867050420087764e+02
3.067599164577704229e+01
1.002422155663544459e+02
2.863470125793673446e+02
-5.215731584822268587e+02
5.974180347529470936e+01
3.520877885289557980e+02
-2.195662753962900524e+02
9.424410770561080142e+01
5.870654029194483314e+01
3.389854155095805481e+02
9.134728466778817335e+01
7.445027048673469494e+01
7.172744571314291306e+01
1.674263687068336708e+02
4.384568708161675232e+01
4.756691599284480390e+02
9.384946969713966780e+01
6.767798284346656601e+02
2.535390834131711912e+01
6.036341317758384548e+02
-1.475421274667390890e+02
-7.429661923478451513e+01
5.801970861072338721e+02
2.951689050425342202e+02
7.755686252445150330e+01
2.957301439921009845e+01
2.285649177536895138e+01
3.271881820960231124e+01
3.062358156720556224e+01
3.297076780064999468e+01
3.478131875712299603e+01
3.566872647237349980e+01
3.264914926200531653e+01
2.809730533123601859e+01
2.555483878036763201e+01
2.501628762551717600e+01
2.497757502019736364e+01
2.478619824303642361e+01
2.468200812922553666e+01
2.556985328868354657e+01
2.787955485104641440e+01
2.612783091976516303e+01
2.916832077722101602e+01
2.950015117726450598e+01
3.008912833446357382e+01
3.093826732014698777e+01
3.226196172665410700e+01
3.161593581670771513e+01
3.221704822418180214e+01
3.532435015043919435e+01
3.725753193093942173e+01
3.534039458593412775e+01
3.329436355733282227e+01
3.340629895879905575e+01
3.279398928587187356e+01
3.193803752917483507e+01
3.151629172620323516e+01
3.093123660566937616e+01
3.039933377015097093e+01
2.996131968499692633e+01
2.967380130963247353e+01
2.897888117447231338e+01
2.840680845151116074e+01
2.767601514679766339e+01
2.670539388284804616e+01
2.582426613899142254e+01
2.519964749796898928e+01
2.555167988651197319e+01
2.430319601623371284e+01
2.469189194726160963e+01
2.375991989224312917e+01
2.394362305860299855e+01
2.307427836137348365e+01
2.245467620754699922e+01
2.306814081923285542e+01
2.339417445958543595e+01
2.380222216692756376e+01
2.417028463174719022e+01
2.321856600695646122e+01
2.397480661892667797e+01
2.429167454999982922e+01
2.408928438200009481e+01
2.342141401361344677e+01
2.401662238820246387e+01
2.310236547265929019e+01
2.343700413099125868e+01
2.290801033314632562e+01
2.290325894308579535e+01
2.301263668955870045e+01
2.256228771348537521e+01
2.283926687793668009e+01
2.275080494314807211e+01
2.303581886706828641e+01
2.307717565986487429e+01
2.287520963405873076e+01
2.288356219117660828e+01
2.293526974401885354e+01
2.264361018252229485e+01
2.277360714741826087e+01
2.241599998050676135e+01
2.281367482484066755e+01
2.276840860818915502e+01
2.266000005582858634e+01
2.290776693550846588e+01
2.269941563154362640e+01
2.287520963405873076e+01
2.242976264074257386e+01
2.289081889137485604e+01
2.271923277966174837e+01
2.283408421887136086e+01
2.283408421887136086e+01
2.299589075989595699e+01
2.281160916398429350e+01
2.670658229603381884e+01
2.267022551894793025e+01
2.656670262192850274e+01
2.647273698354497640e+01
